timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,entity_id,total_amount_btc,is_anomaly,risk_score,explanation
2026-08-19 23:53:10,28.92.21.190,134.71.231.129,58368,8333,6f3482dc9f5c07ab037a119dead73dda0f783440c2c9db6ec6c97be9f988a683,3o5BJfqG3drV7z70wd52jRz70ht7QpxgEm,3UPjKn8XGhyr2CuiMeNqvd3WoVxhJG2crR,1.63284496,1.632533,0.00031196,P2SH,US,Entity_110,1.63284496,False,19.9,Normal.
2026-08-20 00:28:25,95.48.211.166,211.22.142.83,56951,8334,0328ba84d6d54f312b0cfa5ee777c764012b0cca000dc1cbd6b7227f9890c324,bc1q4LZ9mwdDZXAnEWQprg9IeglQKbZDkLvgLvMGDF,bc1qaeqcB1z2sxkTPV5SyEAhk22pfi0bZ2NnPkfZ7d,1.75384934,1.75322571,0.00062363,P2WPKH,PL,Entity_219,1.75384934,False,12.0,Normal.
2026-08-20 01:46:34,3.143.218.253,149.27.242.232,51282,8334,e1710c345334c77b544b0886dd221d37b2c9ad6cac046671d87519ee4f5df7da,bc1qtjpKIghuEa8lqrj3yRtE9lkhgpl2LSuusMr3SN,bc1qSfKlGcRAtUsisliAg2HR4FMnQYmKnta4brfGPr|3psiwmfaMgz5LsMp52nMlX2nr8yX6Nx7dn,2.32492623,0.53147951|1.79288768,0.00055904,P2PKH,US,Entity_511,2.32492623,False,26.7,Normal.
2026-08-20 02:04:56,37.209.117.182,20.228.19.123,60866,8333,7960aba4c47868e5b3e1328769dca8c1f025cd845f7b502b875ba30c5236174f,bc1qSaTIzxGv9mNlpQCsCWQF6cm81mnRuAtn75g6Xy|1uu3bLuBe43aOvuOa2UBGa9O5KViivqXOp,1R9dy3jth5qOal7e36WdbeVxlXjKdp3kWT,0.33860532|0.4187383,0.75732052,2.31e-05,P2PKH,DE,Entity_98,0.75734362,False,35.4,Normal.
2026-08-20 02:11:34,126.148.79.215,199.247.68.139,63071,18333,898dbd435cce531d2ca067079403fd89734d4c13f10c808894a181b059b325ce,bc1q3QA7wpksjjFbojaJOR7rIYCAZNBY5VkgIC1fQL|12OxiWqFK4yRsSvwtdqpuFNP6wUdwX4BZx,bc1qpZfwD4slCZpw4bCPW7IsqMqLxphMX6ZI2OpFin|1Ri4loFAlGsVBpJDi03art4MKzCLf09ora,1.40126128|2.48421288,1.58174294|2.30302476,0.00070646,P2PKH,JP,Entity_546,3.88547416,False,42.1,Normal.
2026-08-20 02:36:31,213.203.139.21,155.193.7.29,59427,18333,1d293a22f80bceefa0e95532fc92600b34b0c6384854ae8c8d6ac63a87bcdff1,1ck7FWmqsxmK0OxJI5rLbyz6t0eCEJR8ai|3ZPaR3UMPPCwejU4tnJ9mxTAqqmbTwa5l6|3l44Z382paWYz0Tb9RUOig4bMr0FesFe3Y,1vZcWOkFhUdac90aRFJOnRaenskiTrVjIL|3Ik5DvNDqi4UTFD0fBD1jfuIwihIVq803r|1fGnyCz0wFN6okfqCdV9PoZSFOy4GoCqhE,0.01824325|0.05899057|0.15440218,0.05063287|0.05224789|0.1282164,0.00053884,P2SH,IT,Entity_14,0.231636,False,14.0,Normal.
2026-08-20 02:48:50,205.35.145.83,181.97.204.127,58976,8333,6fa727a36ca76a90836079c2afdb5956be350c12b139208ec4eebdd6dd6e66c8,3eZbkVBoeOcE6oQcbHzuzftyyrdB6yL2xN|1mqYVythVCPDqdSbn9BqMM8BLoLRy8MfYz,1JRLITvnHyR9iwvcqhmf7yf1oGrQtaS90W|bc1qi3qF8D0PTvIlGvHiQ2e9hdZVWY0Ol8HswPAX5B|bc1qswte1X2lEh7uD9hjGwlUyZhwutW5xaybogFb5F,0.03061464|0.3203391,0.1466085|0.08351229|0.12009196,0.00074099,P2TR,US,Entity_322,0.35095374,False,42.2,Normal.
2026-08-20 03:16:24,66.25.70.155,204.121.96.13,54950,8333,34a0a7426dbb01dbc72952e3b142e6b34912a402f8ef818a36301bed2fc1a4c8,bc1qekwbs2d8QW5hgBRGaGf9OCzAowfjzmOhaV6HGA|3XWfAGvg0i9mlYFfXkynpbVd64I8Y9a3FA|bc1qnfjJc0EeT2Sq6IbsIPfEn0sZprhxXdCNECGMeh|1ZbKMMZnZDrSykVHr0m2bLHbCcbyVvqvYW,15OGBgEG3fkuDWwghihZI4wi2jHiuQphEK|bc1qgb4y8BfgU7ulzpHbusPg3xwsdQF5hv5O05Qg7I|bc1qDuvRVgdFoG1PaBZW8U76cpKLP3tbpoTapTCNiE,0.04306955|0.46444633|0.34408192|0.36849418,0.60257587|0.01546099|0.60184313,0.00021199,P2TR,US,Entity_547,1.22009198,False,26.0,Normal.
2026-08-20 04:14:49,207.157.181.4,209.99.63.17,63287,8334,d97c3e420551c0e0966f13a755a246089c0a5777cdbf15b3debc9b7ff2fc8fbc,39AMF7O6mku0Wul8BBONaop2nDaGEQEukW|3pq3hXcBsiTaVIamrmTgQGkBTvqYConq0h,3x8Yfz8stUxD1Rz4xAtlnnqjvHNVqyKgsC|3natC2ee7o5nIgJ41WHYGlb4H9zWpntAO1|3Ta1mN6jOR3sx9eT0igfnyTh6jE4lsf12V,0.02097708|0.32039575,0.01562932|0.02941297|0.29601947,0.00031107,P2TR,US,Entity_422,0.34137282999999996,False,19.7,Normal.
2026-08-20 04:17:16,91.219.237.99,75.145.52.210,49805,8334,d8932179174d07cc9b659d37e6cbe9a5b2683a6b29c53e10d3286f70edb268f5,bc1qGOH5zgFvprPXsoZFe3dmC4DaXQHulTwwr9zwxE|3junuKGPi1IKnyyzb1DtS7MHv4KwDTz299|33DgRVDGVq5WRQP2QtnFlFt0qju0IDFh9v|366bE0p7nnHSqKBXKYmT4FxnfiapTWjAsl,1wioxNX7iD4I9EOfPl8RLDPZJiS81CfVEk|3JiFWSVG9EkMPqiiPuiTeGMWCoLFXPgA5d|18bbFdv7Iodw9F9Z0s2VcYtr4q71ssCVaK,0.00011657|0.0001617|0.00010779|0.00011394,0|0|0,0.00097454,P2PKH,HU,Entity_171,0.0005,True,88.4,"Risk indicators: Entity uses multiple distinct IPs (4 IPs), suggesting anonymization; IP 91.219.237.99 broadcasts for multiple distinct entities, acting as a high-traffic node; Micro-transaction detected (0.0005 BTC)."
2026-08-20 04:30:07,155.194.214.202,223.156.144.177,51403,8333,fbd6b6c37dee8552ebc68f1fe79bf81ee08613f34bd91e7604ad59b8cb1226c1,3roOedGk1zjgHDe71imARDL6KFQraidyYG|bc1qfUsGocFuBAwEqbBqe3sFHerohwHuPpUV0lLi1S,bc1q6u1axJt4FXxFoJI1l5ZZVuQ0IzBAeircGllaE3|bc1qQehprDLyhZFKBblOneUrbHy1l3IXLEaKMrqvfE|36ZszzFLQLyzkzqRnz6kRihlLL1ZzKYTAh,0.21984408|1.46924976,0.80824666|0.21998686|0.65991406,0.00094626,P2WPKH,CA,Entity_548,1.68909384,False,31.9,Normal.
2026-08-20 04:38:21,207.135.52.35,146.193.148.248,55373,18333,5c7e71584d65e51b60011c7362eb4ce1f87e92c396d7277157f2ae4cd3994b42,3vsMEEd6HETzbCVK1wZ3DI0wQg2Mk8dGIP|bc1qp3eIT5YkJb3WBmlhxQAKVQSFOmDaJEng9UMZME,bc1q6MnWj4wQEO0wdKTImmUcXoB6hxVEzAZfqxChAn|10elGspEofoDoTABrzxI6zTbHAmNWTumbH,0.2383741|1.09930827,0.03757587|1.2991481,0.0009584,P2TR,US,Entity_474,1.33768237,False,22.8,Normal.
2026-08-20 04:38:34,155.2.75.66,48.174.227.216,51279,8333,4c2c043334b2854127da71cc6932fb872741992bd1c0d4beb6225bb5937a3d18,bc1qwnHBKTurUBlCYXXIxRKR6bhWpyrjZ6a1FqJThw|1sM24aNiUIfJreyRJzMKrHPDPLSJtxd0O1,3rIhsZgFUzrVagVqbUQzYnm91pNi7e8AIV|bc1qtuRaRJoWbMyyxOTixcZCZPYtgYelr6lo33X7mI|3KHxx7Se4Fw2WzoeCKt2itRCHvGa0Mda4f,0.98407265|2.23969849,0.52927596|1.14418605|1.55017346,0.00013567,P2TR,CH,Entity_448,3.2237711399999998,False,9.5,Normal.
2026-08-20 04:49:05,216.3.3.141,65.83.228.191,63409,8333,fa8d7650a2c5d651cc90c63c89325597816194a86b88456cf0cf13615aa03683,bc1qJtqPtqiOC56aMIgHFiveprBHs8YGPI5g2q3Ujr,1K9uLEwjXzg9LyLA7urJ9ivPn2PEQZn9y2|1LRNaVxU3fc0JutQL4uQ7YwvlClrB66bWS|bc1qi0znaamYXpqFe2EORAtRcEc5LOqSrZtSWjHcQA,0.4660859,0.04615931|0.15674989|0.26294286,0.00023384,P2WPKH,US,Entity_80,0.4660859,False,19.5,Normal.
2026-08-20 05:19:12,147.78.42.52,211.22.142.182,60284,8333,9d9bbdb7a7fb9d1eec837f713ac8459cfa92a46f9804ffe842d0a037d59a5f67,3M4bW5Lvf665fOA8Xl1CINzqIVqD4nmovT|1MCxPj4mPg4oUcQLG0fYk0eVbEE2Hko5Nt,3qPzsn93LixvK2j78XLBh2YmeCdPUhU9IA|3bpgwnSKcy0yKr0E5KfV5LxM1JpvzakKvu,0.00694188|0.02097155,0.01274975|0.01510932,5.436e-05,P2PKH,FR,Entity_270,0.02791343,False,37.5,Normal.
2026-08-20 05:41:16,164.107.22.84,162.9.26.112,55708,18333,cae04bedf29bedbff42bd3a29fb93d9416780710395a75d825acdae618b0449e,33otq0XdM9q3VsAGR3M7NcSy306kkBCgBC|1Kt3dZKuPW4P5OAhGM7DDuan6Dhv2COahO|3kTFlC8NhEO3IB9CyBNGJCiCwk79Ld9WlV|3WHvz0zeExDfUSmsR84J0yzWhkUOMHSNA2,bc1q2zGo3dfCnPPuQljLkWCuUpCelkOPqkgOpUFGXq|bc1qlXurOcqh4x4edngmV8Aos3Ks8SUCFTHkxBUzPw|1gZ2UrU8csOeIPDM1lkTDwdAovDRsrF0nD,0.90026505|0.48553825|0.03302883|0.72213357,0.62518409|0.38751685|1.12782626,0.0004385,P2WPKH,US,Entity_278,2.1409657,False,12.2,Normal.
2026-08-20 05:42:02,202.77.46.112,172.62.229.184,60308,8332,47c512b9c2d23652c37fabb8b971e63880295eb23e1fbef0d3c979717ea5f8cd,bc1qqTKFobBBeQAdTIXng5XtLJmfwOoMC5mEuY6Hgl|bc1qj93NciJER1foccjDUaPKxN8GqiofIPRjAlNK2R,12ugeE1lZU9hCn6MSMuCQtXq4D8UmvQLW2|1USOzTKwFirzkX27uRgtyOKs8R7KZ1p3BL,1.2288752|2.605676,0.11370179|3.72052804,0.00032137,P2WPKH,HK,Entity_487,3.8345512,False,15.6,Normal.
2026-08-20 06:03:27,202.39.253.20,214.120.17.126,51862,18333,fea065be249a6b87fdb599401477ef7b4ca5b53cd2581f6b0270cbb50bb0cd8d,1kqHplyNf6HALNC3AaTcLZz9SnmTYx8klv|1mRWk6ZmmB7CwtqrxalaZvtfhtj3uNMyeO,bc1qdnCsGY7rDNugdIQsUvoMujq1SfxEs0rPizVegm|1A5k54J1GLLRNueyKzCpiGYos5VhGjAxQR,0.54823606|1.81061913,1.07346456|1.28499855,0.00039208,P2PKH,TW,Entity_549,2.35885519,False,34.3,Normal.
2026-08-20 06:30:48,198.134.184.146,197.17.221.209,49790,18332,68d164ffbdf2fd6fc06c1a470dbc19672196010082a868795a4d53ad4a732091,bc1qeqaPUjRs9DQsmtXPCwAxZLln9o6Ma46KYfVigv|1fOa56axTI0k5bZAGDX7X3IXLieAgoqRF8|1rjyubp0td6JXKLSjql2p1bUA4fvNQi2Ex|bc1qrHel6kXuKskehDrxdvFdNIh76aEgv7SBm8jd39,1OJb0fGViz1qVno1tKkDUfKdZ6lvO9VBGL|1bLEiKDoTSOyCJIO9kVAvLHHPjDM95TGB9|30vPtyjL4ef8IWkZin4oKfK1GPDBu6JO1o,0.93708889|0.35149041|0.67825023|1.55261261,1.18314575|1.14813558|1.1875905,0.00057031,P2SH,Unknown,Entity_550,3.5194421399999998,False,19.3,Normal.
2026-08-20 06:33:38,137.100.91.254,198.153.227.45,49769,8334,7c9034c8c707a2fff1e55c471e74af8b33e0ecddf2dc30959b7e8d5ac756181d,bc1qpnCRtCZqKSTkUdYD2WOZ5b95IaeepzMeFW3SHR|1sAQ10a9HG8DAUgo3klw6AJSl0rorISSEi|1DdgraOqRpt2W0izi84dQu7fJwQWy3G6ev,bc1qXWKUkN55WNaYp5VuanD6FPb5b4l5ics1C6yuBi,0.637429|0.33746646|1.1298562,2.10386175,0.00088991,P2SH,US,Entity_241,2.1047516600000002,False,27.8,Normal.
2026-08-20 06:35:00,203.176.152.247,126.239.2.100,65467,8333,873e0e2a7d2917fe0af51e6f594d974c3599613c0004ad32b894d268a4efcbf0,14yNF1pStsDzcEdtB6KGK5JgEAfuFDftc2,1ItyGxSHkLF9dzo4PAMk6VuY7UZx7NDSci,4.00864013,4.00824662,0.00039351,P2TR,AU,Entity_260,4.00864013,False,5.1,Normal.
2026-08-20 06:41:01,204.252.60.89,177.50.20.200,62623,18332,292dc6b24ac65f3d0443dce638c4d9dd018c0ae5bff49020de9756250be98e59,bc1qJd7bsXoLg7fDPA5RSZk6ekWtPFbhcjr9x4ePhj|bc1qXWIjaLwpMFyCvBoGzGtvOUZPY99m3ElkysdfNt,3VkuczRyJ38x2WFRsKt8lEiEGpwZForf6P|bc1qqNOLQkSb8nQtX27OOlv687K5IxMh1lx1t10RF3|3GEJUuuSUaNz23nbVOIpYxIolNGd9EPeEP,2.10317288|2.23508109,0.62753619|0.58667225|3.12392781,0.00011772,P2TR,US,Entity_242,4.33825397,False,36.9,Normal.
2026-08-20 06:54:41,55.243.204.134,183.211.89.194,57360,18333,73520360a3633cef85a8e35eef8c8a2cd701f4ef07abc145675372ef01435a8b,3qDXmLNWtBmIv2RiiCsC8rxBNn0N6NPwCH,3KIxRUdz8pOF01gJbMSyNDXWNXzmxBDzoI,4.73171549,4.73167267,4.282e-05,P2WPKH,US,Entity_518,4.73171549,False,34.0,Normal.
2026-08-20 07:17:40,219.243.130.62,99.15.43.13,65089,8332,58e8f5cc46ae633aa20e32458c4c6e424fdd0a4b3f53ebf41f162c38159f0ce2,bc1q5XxDdvIR6fJ8L02gYflf2UoYXdJmceAta7pR9f|1fPZIrLK6Bki6uKBY24qTqiZvsEZtWh0i0,1Q046h2RKlUhEuLB1jtwKSRsrXnf3aVQMF|1cvt5SrRbXA8xudKdXcC1vqBAwqnC5oTI8|3qVFrL6PWO7q74AFLQCcS3JljnkGOAyUCE,0.30817446|1.69101918,0.63107102|0.41465617|0.95316773,0.00029872,P2WPKH,CN,Entity_383,1.99919364,False,37.6,Normal.
2026-08-20 07:38:17,190.135.208.166,28.33.31.249,57390,8332,aa68710d1736984a42de7c3a9d72fe96c88a027be5e1389a8bcc00c421d279cb,11ngBKCk1W6K5XN6EwINOMBConVVfA3k6Z,3Z6f2UWoo8ozuZMsKptZUR4new64GWUsvd,1.78251304,1.78172437,0.00078867,P2TR,UY,Entity_392,1.78251304,False,6.6,Normal.
2026-08-20 07:46:14,110.182.84.80,197.108.135.39,54925,8333,b20327754acd911a2b0cef40c7db3fd4355f59e077943775939d6b887d9e449d,bc1qOpim9ZDQdl66TwNTjYeGbJnTFKnncOdGOfNI9A|3rqjmvJSNxFbSWlVbjcEx8X55NIIfCHI0m,3LSwYu1FnoR3Sv4nqdK8Qw1YcNIjLzcCB4|3sEAHzRyJ5wFVuqcHXbOcDB6mBVXqiMO7P,0.42669473|1.31015202,0.23031491|1.50577928,0.00075256,P2WPKH,CN,Entity_5,1.7368467500000002,False,36.9,Normal.
2026-08-20 07:49:23,211.197.141.169,146.201.113.32,64354,8334,43f3a3fca65be2bc9e7143f31dd0b47d29bb6b0d91e0646a0fb264793e62c18c,bc1qAXYDbVMTONOKHN4AyDdH21EicOlsQbZR2weQYU|bc1qh4tXSIbflG2nwZHk7rH58TjTTpkyZN9j9t672j|1zj4ZYbB3jMFstMF7ywseHC6Lpx2uLgz7R,1EjQsVjYnB4xsg9xbwKkieLmur5JesDrp9|3hZjwc5hnII8ZV7V2ItZtCptbO13LrpENP,0.95446589|0.54988345|1.82988098,0.66757279|2.66636835,0.00028918,P2TR,KR,Entity_161,3.33423032,False,2.8,Normal.
2026-08-20 08:10:27,199.23.77.85,88.97.72.106,64906,18333,a4cc8a3c4ac573ae5f203400c878cfbcd119b7d1abff80a9abc000d2a65e0a27,12uQdq2LHwvd69M1zwG6EhxIJI1PIeI6Ha|31EyH27y0FxbkAr25qhfopPBlZa5oX7I7V|3qPmGRUQpcauWP1IXSnOY8ZG0vOy2fXZwA|3a2Dew11w4rZt369tlRBpe26CWKed8ZIrN,bc1qpQSkob9y1eaPOYHKhXHuKhqvPdxuM0Fk2qPxEZ|1fPuPvmTNyj9YRcPks3nyfHue1ZgsZCOq9,0.0016703|0.25173829|0.16805567|0.67090269,0.12061854|0.97090965,0.00083876,P2TR,CA,Entity_133,1.09236695,False,6.1,Normal.
2026-08-20 08:10:31,14.121.100.103,30.173.199.250,54088,8333,8138a3f0a65caa5b24ad2e6909a90b8d04e3bf99cbdbf0cab670821294593c29,3LxRLRxWmtzpsoLDb5pRCXyvxES4fpow9D|3YhpzpL34raPA10Bo0zBj30UbVmPB2vbFy|1cegHhfUAcOdg8SronLU5vobKVk7xHbjJM|bc1qSspLNu3YxyS5CvpehxIyeYpE5IYFAq8MEgBtih,1czZd0o4c8QfCrr0sX2Ec2C9RGw82SQJrs|bc1qJfi8iQ8lOm928sN95slCD7ImqRwSVMAycZ8Eoc|1BIXulF3EIWBa4a5zLyX6FmGvEwHqBxgtS,0.43892129|0.05366374|0.13377618|0.37057023,0.16291195|0.03749565|0.79592952,0.00059432,P2SH,CN,Entity_551,0.99693144,False,59.2,Normal.
2026-08-20 09:20:51,186.112.167.35,142.243.124.128,64288,18332,08b60e82e5d2c18beb6c8a091abd8f94d55f4f9ac14e1fcb6e7939c24a38f84b,1f1XQNcxklqOoN9fWTlH3dHaQr9Jo7wwBK|1UJdbpmTSUhJNiSt3Fh8Etkgq6MyfQfZKn|1TYQ9es6a5s8YGYzPxjMNMlkEAwOP8Li9T,bc1qNvU0qlf44G4bpHxR0kk6EEzVJhu20o9WwnVFTH,0.03318555|0.08342939|0.23360809,0.34963926,0.00058377,P2SH,CO,Entity_138,0.35022303,False,18.6,Normal.
2026-08-20 09:39:57,56.222.65.147,196.136.31.45,57926,18332,e726350d218143800203a236d096e8f94d1fd8c28a8ec862793c0e79a6cb2411,3h466udsJw77dM38SvD8A4iBipzf7LJ6qd|3yUNdFV4bnaxvLHLzaK0Vc8h8JkYCNXrfy|1PP4MrmLAA21IVE7a3p8IE3ZxPoEUfsi71|bc1qNAuodXn87wrngtFRbIgixwftGOqw7WnpN91wST,3CgyQDU4otIh5rNsU7KJDvTN7m0B3DTfeD,0.46789088|0.15938718|0.1165665|0.3946952,1.13784424,0.00069552,P2WPKH,US,Entity_529,1.13853976,False,10.7,Normal.
2026-08-20 09:51:39,28.214.87.139,148.35.174.181,55475,18332,f2a8ddd56bf88edbf5630a15453210b9044ba9b7f8405fb1c9c590aec0cb163e,3W8uRVYh1ZndHmT53gZA34WOCi6VJmQNjN|3DslNVdrpVhwrPicvFwwHuJg3NJ4nqC5qM|3XBNvTrFoFSHY5GRdVkBysG1DwZ7YZo7MV|36YIcz2RJJpzwcl9DjkNq3T55ndjiwoteH,bc1qKpYDuFvyeMOjbH15SKAmYVPSruDef23SUoBQrS,0.42020526|0.69828004|0.61396349|0.62519724,2.3569782,0.00066783,P2PKH,US,Entity_255,2.3576460299999997,False,15.4,Normal.
2026-08-20 10:27:23,118.182.230.76,31.199.83.224,56442,8332,ee16f1c249d7e254bb2d46b328019a1df07779d26612e78d9a6a36d23580e3ed,1y24y3uXgocSObbtfVkLsxRDLC7vtNFrzJ|3cxdRAqfqrTNYnGsCguEGctFjNDod7oTdB|1u8SsH3jYCLTXFfFJ2MZ1CeGiLNH3Eygww,1vpqe4W2HcpVJEk3ApZY1bY8EkFlRIhHtp,0.36217339|0.29794065|3.05061814,3.71034883,0.00038335,P2TR,CN,Entity_552,3.71073218,False,37.6,Normal.
2026-08-20 10:59:39,194.196.116.187,216.23.237.237,63106,18333,262c713472dbf0697e94819fd9a41849705cc3af3c203e3b68963dbd322438f5,bc1qz1clnkgSiO71dgowQwdfHZ5CPx1sxzsoEVapVf|1lLMWejechQ9nElT7H36TWIWG1QI54RzxA|bc1qF5Z6AcHnHPEWLc0qwmKr7GGDp2ptnE8SaYuo6G,bc1qJcvItNKyU8apU4OQ0E2q7e3t8SCYeyqVstyv6q|bc1q14oY8gFJq3tP8nH8XQuyZmPL8MGumAzpxsuw2X,1.08605201|0.92283949|2.22236752,1.80830856|2.42214885,0.00080161,P2PKH,BE,Entity_338,4.23125902,False,24.1,Normal.
2026-08-20 11:06:14,33.9.191.50,189.92.204.176,51891,8334,ab821a2c98649ac3f62f5e8df7f01c8e9a03840dfb2d8cd6d97540ec6f5ca5a8,bc1qpwnwQuVjIPlEZTLoeL6TVgfFUWYE1qRyENRWOk,3BfqCl2cNAnX26Clc73apowPMMn1s5lBmv|bc1q3JnxvATGJ1l3YjMo3E4uVjurNpP3m49bHm4axY|1xUuoAJPFBksv897FERZfjJMsk9tHttkdS,3.67639852,0.53663965|0.809913|2.32899962,0.00084625,P2TR,US,Entity_260,3.67639852,False,14.4,Normal.
2026-08-20 11:43:08,143.99.229.125,193.199.63.136,60474,8332,4ad51d2c4f0ce9f497c3dd899ae125548755d0e61749e868889759343867bcba,1P5Q9VCJc5HJuxBluGm3lqruTkR7Hci8aM|12cFYLzAA3HYZqex4dPz1UsM0mMywXUevB,bc1q3EYjtNz6SUAJo5M2zJEAgBh280iXjstO37PzXM|bc1qLBBgIby2jm2jY25HS0Xvmk8Rzr0WRqpOlts4s6|1BRhJeE1mdXFEcWtHew55O8ZSDTducayCE,0.26761351|1.04461292,0.33456593|0.26078424|0.71592397,0.00095229,P2WPKH,DE,Entity_33,1.31222643,False,14.5,Normal.
2026-08-20 12:10:44,107.113.131.31,45.211.153.78,52716,8332,c166a08ceb59a4aa0648249235c988381a766c1849e170b472965eab9f5c597c,1oBlUyqu9ysV32fK4tyo1PEehYFhvSQl7e|374VFhdmOk5jmn5knEcrGbONqILIzrg5kg|32ujZThpTpyJ7nUbDXFWMvFNP5PbXYbHSq,3xKUuWAwF7PDCB8T6Qh1vRcay4nrtdAKi1|bc1q4ZwnMvk9gNDmGIBSLsJceqB6aJKULWeg8CAN4q|1BnCNHC8TNHhMkPnaN7Ty0LIsb0P02pP2g,1.50595682|0.35055353|2.9417121,0.62922692|1.46021743|2.70813049,0.00064761,P2SH,US,Entity_16,4.79822245,False,24.7,Normal.
2026-08-20 12:19:48,207.34.78.91,183.168.174.157,58291,18333,0d74197df26454bb7f5b4d91bc0af4bcd12532b2d86951f19d0b532c14e2b0b9,15OCCdjmw325McprNZh9s1ASEJrXMWIIcq|bc1qxAgn1cB8599jghbBoTCox7GrpjRs7qhAbKFnZk|bc1qWDap2UwGIkrAo4keMpc2e1OoJnNf3O4PRRcNjE,3d5eFPcor3FSJ4xdMzDBR5uwhiqP1oYY4T|1XrMZbXQtFOfLWoKN3v2hwee0nD79wnWkd,0.05269099|0.06337937|0.08918139,0.09936513|0.10511239,0.00077423,P2PKH,CA,Entity_347,0.20525175,False,18.3,Normal.
2026-08-20 12:24:18,185.220.101.42,149.248.141.6,54632,8334,71270b2bebe6e023b59d5b140853174f2af7413189198dbd8bf4f6e8c7ffdd7b,12EnCjSCwpkWjAoN1YEZGOg6NkVW7ntmlx|33DgRVDGVq5WRQP2QtnFlFt0qju0IDFh9v,bc1qhHQACEyU1H169JZFNnV2mvamL9RJG2fCKJeiN6,0.00015652|0.00084348,0.00048417,0.00051583,P2SH,DE,Entity_171,0.001,True,80.8,"Risk indicators: Entity uses multiple distinct IPs (4 IPs), suggesting anonymization; IP 185.220.101.42 broadcasts for multiple distinct entities, acting as a high-traffic node; Micro-transaction detected (0.0010 BTC)."
2026-08-20 12:28:34,221.138.168.30,174.33.88.26,54832,8332,21811d13d0e63c452e641e3928cd8820db34f9d10009c37f81f6cb4582350942,bc1qA87yy89RNAaDM8YHHX5UFC7IgkJuWf8h6sOGla|3MfH4WowkNXuhuIhWRpqeolPbPOif6oY90,bc1qJ3MjZS5H8gAPR6EGsVhZ38RBKMtDB3mVf8GvlB|30fRWT6hcbcgs6eGe1ULxWBN7ulAn6ZcnJ|1GMazXUR1eWbKVnMecxTMHE8HVW6PVuSua,0.79115459|2.27859578,0.35041501|1.30100514|1.41778969,0.00054053,P2WPKH,KR,Entity_403,3.06975037,False,11.0,Normal.
2026-08-20 12:43:43,207.189.63.69,210.194.70.249,61875,8333,84293872e758d5dfe4307a4c33578fead7af16f1a49de1f098155a0eccf41e98,1mQBeurIgJroRHtsNYCrNBVXZINKUOf3G9,1kuZsO6SuszLSYfQTa5oTPo6Glpu6YQNRY|3OhOeDw86eQ9LNFXIQbV6kC29uFwy2XaXd|bc1qmcttl583VWsSkS75wFxEfzASByAb87cwsGLOgs,3.02781066,0.4113523|0.36604043|2.24988763,0.0005303,P2WPKH,US,Entity_83,3.02781066,False,24.8,Normal.
2026-08-20 13:27:13,195.221.52.211,111.247.100.252,58924,8334,0ddad4e0296a592ace00751c07f93d3434b207f569a2e0a4787d7d292efc6605,bc1qk27r0xlyFLtfUvPVmE1buLTtOpLYXKIOtQ8VOk,3TMfO4fzX87HcBthLSOsGbiaZ4imUMgIxX,4.14331959,4.14280855,0.00051104,P2WPKH,FR,Entity_216,4.14331959,False,4.6,Normal.
2026-08-20 13:31:30,143.6.246.179,222.132.63.232,53353,18332,94a674e88f4ddfb66031f980696b6088328ec4136e7da3f8b289b6786ee627e6,bc1qUKPYlimths7fZqzNpH57ToeGm79JnuPVULEXcr|16iNEaaMasBgrhxC5n32z1oc83emcCoxl8|36G68iEIveCmvYK3L1HTbENrC99DOnVnKJ,bc1q0MgWGn31lL0R5yjbLq0LXC3ZTEpxZDdAayMcYO|bc1q31ZVVyrnrwy41pjv46bzcp50C6ks5vWNMzTgYo,0.36367363|0.95790861|3.00188648,2.07531299|2.2475533,0.00060243,P2TR,US,Entity_478,4.32346872,False,12.3,Normal.
2026-08-20 13:31:54,220.239.47.107,17.255.68.108,64518,8333,635dbe0bb6f27884bab9bf05e92a0119966fad3b1d6e83bdb6cca12d359cec9c,1haZW9njVAMW4ECn6zTRcy5TbXaIdxcMkF|1bwEn0iRRnQn9zqlIiokyX7x1OqB4MRnHu,3yMphLZqT0I4jjhx6ztsjtyjTLvy5Zdfw5|1JnBMr3tWArr5FLYPoUuSCVg7blqsTdjOT,1.16664228|3.41957379,2.1288841|2.45638108,0.00095089,P2SH,AU,Entity_317,4.58621607,False,23.8,Normal.
2026-08-20 13:53:27,129.184.186.24,211.29.125.218,63121,18332,5cb7d7030704cdc205a81e0189c6cced47c060a99dc44fe8ba7116c8103bed76,bc1qAoXzzC0XwbjaX6ft8kdVON3dNSOGsyQIsU4arG,3ZIodfKeHfeORkXBTPuEZrGHRVVmfZ7ueC|12dPug20AHKYfs5yqSP0AuA8VHtb6eVuQ4|1MFBDxKEaEHoEBCJ7GLumQxQOv93d5zhK2,2.22779834,0.98846374|0.44160945|0.79723556,0.00048959,P2SH,FR,Entity_543,2.22779834,False,8.9,Normal.
